res_id,name,establishment,city,locality,cuisines,average_cost_for_two,price_range,currency,aggregate_rating,rating_text,votes,photo_count,delivery,takeaway
18927771,Se7en Beans Cafe,Café,Jammu,Channi Himmat,"Cafe, Fast Food, Beverages",250,1,Rs.,3.7,Good,49,31,1,-1
19009611,Eats N Treats,Café,Jammu,Shastri Nagar,"North Indian, Chinese, Pizza, Fast Food, Momos, Beverages",200,1,Rs.,3.4,Average,31,2,1,-1
19028522,Tiffin Hut,Café,Jammu,Marble Market Area,Sandwich,300,1,Rs.,3.8,Good,23,23,-1,-1
18702726,Barista,Café,Jammu,Trikuta Nagar,Cafe,500,2,Rs.,3.6,Good,68,2,-1,-1
18702085,Cafe Coffee Day,Café,Jammu,Hari Market,"Cafe, Desserts, Beverages, Sandwich",500,2,Rs.,3.5,Good,56,2,-1,-1
19015590,Rock n Roll,Café,Jammu,Old Heritage City,"North Indian, Modern Indian",200,1,Rs.,3.3,Average,14,2,-1,-1
19047068,Cafe Coffeee9,Café,Jammu,Gandhi Nagar,"Pizza, Burger, Sandwich, Coffee, Desserts, Fast Food",400,2,Rs.,3.3,Average,6,0,1,-1
18702656,Barista,Café,Jammu,Channi Himmat,Cafe,500,2,Rs.,3.4,Average,17,5,-1,-1
18812696,La Italia,Café,Jammu,Transport Nagar,Cafe,350,2,Rs.,3.3,Average,10,9,-1,-1
18944399,Barista,Café,Jammu,Gandhi Nagar,Cafe,500,2,Rs.,3.3,Average,8,2,-1,-1
18813828,Reputation,Café,Jammu,Gandhi Nagar,"Cafe, Sandwich, Burger, Desserts",350,2,Rs.,0.0,Not rated,1,5,1,-1
18977105,Cappuccino Cafe & Lounge,Café,Jammu,Marble Market Area,"Beverages, Chinese, Continental",250,1,Rs.,0.0,Not rated,2,0,1,-1
19143097,The Factory Cafe,Café,Jammu,Channi Himmat,"Cafe, Burger, Italian, Wraps, Fast Food",300,1,Rs.,0.0,Not rated,1,0,1,-1
18823764,Cappuccino,Café,Jammu,Karan Nagar,"Cafe, Fast Food",300,1,Rs.,0.0,Not rated,2,0,-1,-1
19016606,Bangs,Café,Jammu,SIDCO Complex,"American, Italian, Sandwich",400,2,Rs.,0.0,Not rated,0,0,-1,-1
18929504,F Society,Casual Dining,Jammu,Channi Himmat,"Thai, Italian, North Indian, Chinese",500,2,Rs.,3.6,Good,31,21,1,-1
18813230,Delicacy,Casual Dining,Jammu,Gandhi Nagar,"Chinese, Fast Food, North Indian, Mughlai, Pizza",400,2,Rs.,3.4,Average,43,9,1,-1
18702946,Rachna Restaurant,Casual Dining,Jammu,Maheshpura,North Indian,400,2,Rs.,3.4,Average,19,6,1,-1
18886847,Body Fuel Station,Casual Dining,Jammu,Channi Himmat,"North Indian, South Indian, Continental, Chinese, Beverages, Coffee",500,2,Rs.,3.4,Average,17,2,1,-1
18825190,Hot Billions,Casual Dining,Jammu,Rehari Colony,"Continental, Chinese, Kashmiri, Indian",500,2,Rs.,3.4,Average,25,3,-1,-1
18885355,The Grand Inn,Casual Dining,Jammu,Trikuta Nagar,"North Indian, Chinese",500,2,Rs.,3.2,Average,11,0,1,-1
18885656,Green Chilly Family Restaurant,Casual Dining,Jammu,Resham Ghar Colony,"North Indian, Chinese, Continental",500,2,Rs.,3.2,Average,8,0,-1,-1
18968868,Laziz Pizza,Casual Dining,Jammu,Trikuta Nagar,Italian,400,2,Rs.,0.0,Not rated,3,0,-1,-1
18710500,Moti Mahal,Casual Dining,Jammu,Katra,North Indian,500,2,Rs.,0.0,Not rated,3,0,-1,-1
18885710,Jammu Palace Restaurant,Casual Dining,Jammu,Karan Nagar,"North Indian, Chinese, Continental",500,2,Rs.,0.0,Not rated,1,0,-1,-1
18816048,Hotel Le Roi,Casual Dining,Jammu,Katra,North Indian,400,2,Rs.,0.0,Not rated,0,0,-1,-1
19073075,Urban Turban,Quick Bites,Jammu,Resham Ghar Colony,"North Indian, Chinese",500,2,Rs.,3.2,Average,9,3,1,-1
19073228,Tandoori Nights,Quick Bites,Jammu,Gandhi Nagar,North Indian,300,1,Rs.,0.0,Not rated,2,0,-1,-1
18825266,Manohar Bakery & Food Point,Bakery,Jammu,Trikuta Nagar,"Bakery, Fast Food",200,1,Rs.,3.4,Average,14,6,1,-1
18702966,India Cake House,Bakery,Jammu,Hari Market,Bakery,500,2,Rs.,3.7,Good,50,1,-1,-1
18813838,Cherries n Berries,Bakery,Jammu,Gandhi Nagar,"Bakery, Desserts",350,2,Rs.,3.4,Average,26,8,1,-1
19070645,Bakers 'Я' Us,Bakery,Jammu,Gandhi Nagar,"Bakery, Pizza, Burger, Desserts, Beverages, Coffee",200,1,Rs.,3.4,Average,20,4,-1,-1
18885682,Pride Bakes,Bakery,Jammu,Transport Nagar,Bakery,200,1,Rs.,3.3,Average,14,0,1,-1
19030161,Sharma Cake House,Bakery,Jammu,Resham Ghar Colony,Bakery,300,1,Rs.,0.0,Not rated,3,2,1,-1
19107903,My Shop - Ferns N Petals,Bakery,Jammu,Gandhi Nagar,Bakery,300,1,Rs.,0.0,Not rated,2,2,1,-1
18703416,Fantastic Refreshment,Bakery,Jammu,Nanak Nagar,"Fast Food, Bakery",200,1,Rs.,3.1,Average,5,0,-1,-1
18966352,Cakes 'M' More,Bakery,Jammu,Channi Himmat,Bakery,200,1,Rs.,3.1,Average,6,0,-1,-1
18852878,Balgotra Cakes N Bakes,Bakery,Jammu,Resham Ghar Colony,"Bakery, Fast Food",450,2,Rs.,3.1,Average,7,0,-1,-1
18818375,39 Bakers,Bakery,Jammu,Resham Ghar Colony,"Bakery, Desserts",300,1,Rs.,3.2,Average,5,0,-1,-1
18840423,Fortune Deli,Bakery,Jammu,Old Heritage City,North Indian,400,2,Rs.,0.0,Not rated,2,0,-1,-1
18768694,Baker Street,Bakery,Jammu,Transport Nagar,Bakery,300,1,Rs.,0.0,Not rated,1,0,-1,-1
18972843,Healthy Delight Bakers & Sweets,Bakery,Jammu,Resham Ghar Colony,Bakery,200,1,Rs.,0.0,Not rated,1,0,-1,-1
19021307,Be Fresh,Bakery,Jammu,Trikuta Nagar,Bakery,300,1,Rs.,0.0,Not rated,0,0,-1,-1
19025422,Premier's Cake Walk,Bakery,Jammu,Hari Market,"Bakery, Fast Food",300,1,Rs.,0.0,Not rated,0,2,-1,-1
18863734,Pemier Cakes,Bakery,Jammu,Preet Nagar,Bakery,300,1,Rs.,0.0,Not rated,0,0,-1,-1
19044328,Giriraj bakers,Bakery,Jammu,Trikuta Nagar,Bakery,200,1,Rs.,0.0,Not rated,0,0,-1,-1
19113513,Vida Bakers,Bakery,Jammu,SIDCO Complex,"Bakery, Fast Food",300,1,Rs.,0.0,Not rated,0,0,-1,-1
18768695,Baker Street,Bakery,Jammu,Transport Nagar,Bakery,300,1,Rs.,0.0,Not rated,0,0,-1,-1
19155523,Healthy Delight Bakers,Bakery,Jammu,Resham Ghar Colony,"Bakery, Desserts",300,1,Rs.,0.0,Not rated,0,0,-1,-1
19014467,Mom's Delite,Fine Dining,Jammu,Resham Ghar Colony,"South Indian, North Indian, Modern Indian, Italian",0,1,Rs.,0.0,Not rated,0,0,-1,-1
18812646,Shiv Vaishno Dhaba,Dhaba,Jammu,Gandhi Nagar,North Indian,250,1,Rs.,3.8,Good,49,0,-1,-1
18848844,Kailash Dhaba,Dhaba,Jammu,Trikuta Nagar,"North Indian, Chinese, Biryani",400,2,Rs.,3.4,Average,25,2,1,-1
18702044,Kundan Da Dhaba,Dhaba,Jammu,Hari Market,North Indian,0,1,Rs.,3.1,Average,6,1,-1,-1
19010005,Ram lal Vaishno Dhaba,Dhaba,Jammu,Gandhi Nagar,North Indian,200,1,Rs.,0.0,Not rated,1,0,-1,-1
18702104,Shiv Shakti Bhojnalaya,Dhaba,Jammu,Hari Market,North Indian,450,2,Rs.,0.0,Not rated,3,1,-1,-1
18702940,Amar Vaishno dhaba,Dhaba,Jammu,Hari Market,North Indian,500,2,Rs.,0.0,Not rated,1,1,-1,-1
18702968,Vaishno Dhaba,Dhaba,Jammu,Hari Market,North Indian,500,2,Rs.,0.0,Not rated,1,1,-1,-1
18702660,Brownie Baker's,Kiosk,Jammu,Channi Himmat,Desserts,250,1,Rs.,3.3,Average,19,1,-1,-1
18702620,House of Candy,Kiosk,Jammu,Channi Himmat,Mithai,200,1,Rs.,0.0,Not rated,0,1,-1,-1
19027141,Hungry Eyes,Quick Bites,Jammu,Maheshpura,"Continental, Chinese",200,1,Rs.,3.4,Average,16,1,-1,-1
18880452,KFC,Quick Bites,Jammu,Marble Market Area,"Burger, Fast Food",450,2,Rs.,3.3,Average,30,8,-1,-1
19047996,Papa Ji Di Hatti,Food Court,Jammu,Trikuta Nagar,"North Indian, Modern Indian",300,1,Rs.,3.3,Average,5,0,-1,-1
18702634,Shree Rathnam,Food Court,Jammu,Channi Himmat,"North Indian, South Indian",350,2,Rs.,3.3,Average,8,1,-1,-1
18984670,U.S.Pizza,Food Court,Jammu,Raghunath Bazaar,"Pizza, Salad",500,2,Rs.,0.0,Not rated,3,0,-1,-1
19086639,Sain Ji,Sweet Shop,Jammu,Patoli,"North Indian, South Indian, Chinese, Mithai, Desserts, Burger, Sandwich",300,1,Rs.,3.2,Average,12,1,1,-1
19013246,Sain Ji,Sweet Shop,Jammu,Old Heritage City,"North Indian, South Indian, Chinese, Mithai, Desserts, Burger, Sandwich",300,1,Rs.,3.5,Good,18,0,1,-1
19012976,Rawalpindi Sweets,Sweet Shop,Jammu,Trikuta Nagar,North Indian,0,1,Rs.,3.5,Good,19,0,-1,-1
18946813,Dewarka Di Hatti,Sweet Shop,Jammu,Nanak Nagar,Mithai,200,1,Rs.,0.0,Not rated,1,0,-1,-1
19094051,Sunny Sweet Shop,Sweet Shop,Jammu,Transport Nagar,Mithai,200,1,Rs.,0.0,Not rated,1,0,-1,-1
19046174,Amritsarian Di Hatti,Sweet Shop,Jammu,Hari Market,North Indian,0,1,Rs.,0.0,Not rated,0,0,-1,-1
18857726,Anand Pan House,Paan Shop,Jammu,Resham Ghar Colony,Paan,150,1,Rs.,0.0,Not rated,0,0,-1,-1
18817493,PMC Bhujiawala,Confectionery,Jammu,Hari Market,"Mithai, Street Food",200,1,Rs.,3.1,Average,12,2,0,-1
18819405,PMC Bhujiawala,Confectionery,Jammu,Trikuta Nagar,"Mithai, Street Food",200,1,Rs.,3.1,Average,11,1,0,-1
18885531,Choudhary Shudh Bhojnalaya,Bhojanalya,Jammu,Trikuta Nagar,North Indian,250,1,Rs.,0.0,Not rated,2,0,-1,-1
18896099,Luxmi Vaishno Bhojanalya,Bhojanalya,Jammu,Trikuta Nagar,North Indian,200,1,Rs.,0.0,Not rated,0,0,-1,-1
18869037,Exotic Cafe,Quick Bites,Jammu,Channi Himmat,"Chinese, Cafe, Fast Food, South Indian",300,1,Rs.,3.5,Good,33,7,1,-1
18848357,Pradhan Snacks,Quick Bites,Jammu,Rehari Colony,North Indian,300,1,Rs.,3.7,Good,30,0,1,-1
18863797,PMC Bhujiawala,Quick Bites,Jammu,Maheshpura,"Mithai, Street Food",200,1,Rs.,3.5,Good,20,1,1,-1
19010384,Punjabi Tandoor,Quick Bites,Jammu,Karan Nagar,"North Indian, Fast Food, Street Food, Beverages",200,1,Rs.,3.5,Good,25,2,-1,-1
19130548,Sialkotia's,Quick Bites,Jammu,Trikuta Nagar,"North Indian, Chinese, Fast Food",250,1,Rs.,0.0,Not rated,1,0,1,-1
19096240,Curry Vault-Gupta Resorts,Quick Bites,Jammu,Channi Himmat,"North Indian, Fast Food",400,2,Rs.,0.0,Not rated,0,0,1,-1
19110928,Dimple Tea Stall & Eating Point,Quick Bites,Jammu,Raghunath Bazaar,"North Indian, Fast Food",200,1,Rs.,0.0,Not rated,1,0,-1,-1
18702974,Kala Shah Hatti,Quick Bites,Jammu,Hari Market,"North Indian, Fast Food",500,2,Rs.,0.0,Not rated,1,2,-1,-1
19100673,Theka Gym Da,Quick Bites,Jammu,Trikuta Nagar,Healthy Food,400,2,Rs.,0.0,Not rated,1,0,-1,-1
18972095,Gupta Fast Food,Quick Bites,Jammu,Resham Ghar Colony,Fast Food,200,1,Rs.,0.0,Not rated,1,0,-1,-1
19044551,Billa Shah Di Hatti,Quick Bites,Jammu,Raghunath Bazaar,North Indian,200,1,Rs.,0.0,Not rated,0,0,-1,-1
19088320,The Shiva Cafe,Quick Bites,Jammu,Barnai,Fast Food,200,1,Rs.,0.0,Not rated,0,0,-1,-1
19119147,Vicky Eat Point,Quick Bites,Jammu,Resham Ghar Colony,"Chinese, Fast Food",250,1,Rs.,0.0,Not rated,0,0,-1,-1
18702072,Natraj Restaurant,Quick Bites,Jammu,Hari Market,North Indian,500,2,Rs.,0.0,Not rated,0,1,-1,-1
18702813,Balgotra Vaishno Dhaba,Quick Bites,Jammu,Resham Ghar Colony,"North Indian, Beverages",300,1,Rs.,3.8,Good,38,3,1,-1
18702043,Yatri Bhojanalaya,Quick Bites,Jammu,Hari Market,North Indian,300,1,Rs.,3.3,Average,39,3,1,-1
18702972,Sohan Da Dhaba,Quick Bites,Jammu,Shiv Nagar,North Indian,250,1,Rs.,0.0,Not rated,3,0,-1,-1
19000846,Swad Ka Swag,,Jamnagar,Bedeswar,"North Indian, Chinese, Street Food",200,1,Rs.,3.2,Average,93,1,1,-1
18826127,Tavaa Restaurant,Casual Dining,Jamnagar,Bedeswar,North Indian,250,1,Rs.,4.9,Excellent,67,1,1,-1
18898521,Samosa Hub,Café,Jamnagar,Bedeswar,"Pizza, Sandwich, Fast Food",250,1,Rs.,4.4,Very Good,40,8,1,-1
18828780,Bigbite,Casual Dining,Jamnagar,Bedeswar,Beverages,600,2,Rs.,4.2,Very Good,44,19,-1,-1
18898479,the shake maker,Bakery,Jamnagar,Bedeswar,Beverages,250,1,Rs.,4.1,Very Good,34,15,1,-1
18934948,Kutchi King,Quick Bites,Jamnagar,Bedeswar,"Sandwich, Pizza, Fast Food, Beverages",100,1,Rs.,4.1,Very Good,42,0,1,-1
19030916,GJ 10 Bistro,Café,Jamnagar,Bedeswar,"Italian, Sandwich, Salad",300,1,Rs.,3.4,Average,39,16,-1,-1
18899904,Theism cafez,Quick Bites,Jamnagar,Bedeswar,"Pizza, Burger, Sandwich, Beverages",250,1,Rs.,4.5,Excellent,35,7,1,-1
18920923,William John's Pizza,Quick Bites,Jamnagar,Ajanta Society,Italian,300,1,Rs.,4.2,Very Good,28,1,1,-1
18898514,Flavours Of Punjab,Quick Bites,Jamnagar,Bedeswar,"North Indian, Chinese, Biryani",250,1,Rs.,4.0,Very Good,50,1,-1,-1
18828049,New Pooja Fast Food,Casual Dining,Jamnagar,Bedeswar,Fast Food,200,1,Rs.,4.1,Very Good,32,6,1,-1
18826728,Hotel Aram,Casual Dining,Jamnagar,Bedeswar,"North Indian, Chinese, Gujarati, South Indian",500,2,Rs.,4.3,Very Good,20,23,1,-1
18941171,New Shri Ram Dairy Restaurant,Quick Bites,Jamnagar,Kadiawad,"North Indian, South Indian, Chinese, Beverages",150,1,Rs.,4.0,Very Good,11,20,1,-1
18951306,The Masala Darbar,Fine Dining,Jamnagar,Bedeswar,"South Indian, North Indian, Chinese, Beverages",250,1,Rs.,4.0,Very Good,26,2,1,-1
18900793,Hotel Kalatit International ( Rajbhog Restaurant),Quick Bites,Jamnagar,Bedeswar,"Chinese, Salad, Fast Food, Pizza, Sandwich, Continental, Beverages",400,2,Rs.,4.1,Very Good,18,10,1,-1
18898495,Wooddy Jhone's Pizza,Quick Bites,Jamnagar,Bedeswar,Pizza,250,1,Rs.,3.9,Good,24,4,1,-1
18829253,Peter John's Pizza,Casual Dining,Jamnagar,Green City,North Indian,300,1,Rs.,4.6,Excellent,30,0,1,-1
18898494,Oyee Teri!,Quick Bites,Jamnagar,Bedeswar,North Indian,250,1,Rs.,3.9,Good,20,4,1,-1
18898518,Taste Factory,Quick Bites,Jamnagar,Bedeswar,"Pizza, Burger, Sandwich, Beverages",250,1,Rs.,3.7,Good,21,8,-1,-1
18926818,Chicken Kuk Du Ku,Quick Bites,Jamnagar,Bedeswar,North Indian,300,1,Rs.,3.8,Good,21,0,1,-1
18826439,Pizzolik Pizza,Casual Dining,Jamnagar,Bedeswar,"Fast Food, Pizza",250,1,Rs.,3.7,Good,19,9,1,-1
18920945,Santushti,Quick Bites,Jamnagar,Bedeswar,"Beverages, Gujarati",400,2,Rs.,4.3,Very Good,20,0,1,-1
18899946,Cibaro,,Jamnagar,Bedeswar,Bakery,250,1,Rs.,3.9,Good,15,6,1,-1
18900796,Kalatit Cafesta,,Jamnagar,Bedeswar,"Chinese, Fast Food, Pizza, Salad, Sandwich, Desserts, Beverages",450,2,Rs.,3.7,Good,12,11,1,-1
18826135,Delhi Darbar Restaurant,Quick Bites,Jamnagar,Gulab Nagar,North Indian,300,1,Rs.,3.3,Average,11,1,1,-1
18826442,Subway Restaurant,Quick Bites,Jamnagar,Bedeswar,"Fast Food, Healthy Food, Sandwich, Salad",250,1,Rs.,4.0,Very Good,15,1,1,-1
18971780,Zayka Restaurant,Quick Bites,Jamnagar,Jawahar Nagar,"North Indian, South Indian, Chinese",200,1,Rs.,4.0,Very Good,16,0,1,-1
18830261,Mr & Mrs Idly,Casual Dining,Jamnagar,Bedeswar,South Indian,250,1,Rs.,3.8,Good,12,8,-1,-1
18947243,Rajlaxmi Bakers,Bakery,Jamnagar,Rameshwar Nagar,"Bakery, Fast Food",400,2,Rs.,4.2,Very Good,13,0,1,-1
18826723,Sankalp Restaurant The Taste Of South,Quick Bites,Jamnagar,Bedeswar,South Indian,250,1,Rs.,3.6,Good,15,0,1,-1
18900986,Domino's Pizza,Casual Dining,Jamnagar,Bedeswar,"Pizza, Fast Food",400,2,Rs.,3.7,Good,12,0,-1,-1
18968120,Tirupati Restaurant,Quick Bites,Jamnagar,Ajanta Society,"North Indian, Fast Food",200,1,Rs.,3.9,Good,16,0,1,-1
18941090,JMR Sri Balaji Bhawan,Quick Bites,Jamnagar,Kadiawad,"North Indian, South Indian, Chinese, Gujarati",500,2,Rs.,3.8,Good,14,0,1,-1
18953605,Kano Maldhari Hotel,Quick Bites,Jamnagar,Bedeswar,"North Indian, Chinese",180,1,Rs.,4.3,Very Good,12,0,1,-1
18968112,Amul Icecream Parlour,Beverage Shop,Jamnagar,Kadiawad,"Beverages, Desserts",100,1,Rs.,4.3,Very Good,10,7,1,-1
18953873,Hitulal Rajwadi Gola & Icecream,Dessert Parlour,Jamnagar,Rameshwar Nagar,Ice Cream,120,1,Rs.,3.8,Good,10,11,-1,-1
18986270,Fauji Punjabi Dhaba,Casual Dining,Jamnagar,Indradeep Society,"North Indian, Chinese",150,1,Rs.,3.8,Good,12,0,1,-1
18984088,New Zayka Restaurant,Quick Bites,Jamnagar,Green City,"North Indian, South Indian, Chinese",250,1,Rs.,4.2,Very Good,12,0,1,-1
18827003,Two Fat Indian Multi Cuisine Restaurant,Casual Dining,Jamnagar,Bedeswar,Indian,250,1,Rs.,3.6,Good,13,2,-1,-1
18828536,Cafe Paradise Restaurant,Quick Bites,Jamnagar,Bedeswar,Fast Food,200,1,Rs.,3.7,Good,11,0,1,-1
18983030,Lagi Lagan Restaurant,Fine Dining,Jamnagar,Green City,"South Indian, North Indian, Chinese",250,1,Rs.,4.1,Very Good,8,4,1,-1
18827282,Urvee Restaurant,Quick Bites,Jamnagar,Bedeswar,"North Indian, Chinese",250,1,Rs.,3.5,Good,14,2,1,-1
18947642,Kutchi Snacks,Quick Bites,Jamnagar,Kamdar Colony,"Fast Food, Beverages",100,1,Rs.,4.1,Very Good,8,0,1,-1
18936825,Food Champ Parcel Point,Quick Bites,Jamnagar,Kamdar Colony,"North Indian, Fast Food",350,2,Rs.,3.8,Good,11,0,1,-1
18950517,Delhi Vala,Quick Bites,Jamnagar,Hapa Industrial Area,"North Indian, Fast Food, Desserts",150,1,Rs.,2.9,Average,5,5,1,-1
18901743,US Pizza,Quick Bites,Jamnagar,Bedeswar,Pizza,250,1,Rs.,3.6,Good,7,0,1,-1
18827545,Chaska Tadka Parcel Point,,Jamnagar,Bedeswar,North Indian,250,1,Rs.,3.6,Good,10,0,-1,-1
18898492,Pizza da dhaba,,Jamnagar,Bedeswar,Bakery,250,1,Rs.,3.5,Good,12,0,-1,-1
18978476,Hotel Sarovar,Quick Bites,Jamnagar,Kadiawad,"Chinese, Gujarati",300,1,Rs.,4.0,Very Good,7,0,-1,-1
18937252,Punjabi Zayka,Casual Dining,Jamnagar,Bedeswar,"Fast Food, Gujarati, Indian",250,1,Rs.,3.7,Good,11,2,-1,-1
18930657,Pepitas Cafe,Quick Bites,Jamnagar,Bedeswar,"Pizza, Fast Food, Beverages, Desserts",300,1,Rs.,3.4,Average,4,16,-1,-1
18982868,Dosa House,Casual Dining,Jamnagar,Green City,South Indian,250,1,Rs.,3.9,Good,12,0,-1,-1
18898483,pizza zone,,Jamnagar,Bedeswar,American,250,1,Rs.,3.5,Good,3,5,1,-1
19030585,Tasty Fast Food,Quick Bites,Jamnagar,Kamdar Colony,"Street Food, Fast Food",150,1,Rs.,3.2,Average,11,0,1,-1
18953627,What The Freeze,Quick Bites,Jamnagar,Jawahar Nagar,"Fast Food, Ice Cream",180,1,Rs.,3.9,Good,8,0,-1,-1
18826437,Black Pepper Restaurant,Quick Bites,Jamnagar,Bedeswar,"North Indian, Chinese, South Indian, Fast Food, Beverages",500,2,Rs.,3.6,Good,6,4,1,-1
18933689,Bharat Restaurant,Casual Dining,Jamnagar,Kadiawad,"Hyderabadi, Lucknowi, Mughlai",250,1,Rs.,4.0,Very Good,7,2,-1,-1
18995660,Shivam Restaurant & Parcel Point,Dhaba,Jamnagar,Green City,"North Indian, Gujarati, Chinese",250,1,Rs.,4.4,Very Good,4,5,-1,-1
18941181,Patel Restaurant,Quick Bites,Jamnagar,Gulab Nagar,"North Indian, South Indian, Beverages",200,1,Rs.,3.7,Good,12,3,-1,-1
18961613,Mandvi Dabelivala,Quick Bites,Jamnagar,Kadiawad,Fast Food,80,1,Rs.,3.6,Good,9,3,-1,-1
19026090,Icy Spicy,Café,Jamnagar,Bedeswar,"Fast Food, Chinese",300,1,Rs.,3.8,Good,7,0,-1,-1
18933701,Foodie Buddies,Quick Bites,Jamnagar,Bedeswar,"Pizza, Sandwich, Fast Food",250,1,Rs.,3.9,Good,7,0,1,-1
19135346,New Keshav Chinese & Punjabi,Quick Bites,Jamnagar,Gokul Nagar,"Chinese, North Indian",350,2,Rs.,0.0,Not rated,0,0,-1,-1
18938003,Moyo Juice & Snacks,Beverage Shop,Jamnagar,Rameshwar Nagar,"Juices, Beverages",150,1,Rs.,3.9,Good,4,2,-1,-1
18829479,Mexican Rodeo,Casual Dining,Jamnagar,Bedeswar,"Mexican, Italian",250,1,Rs.,3.6,Good,6,0,1,-1
18979753,Hotel Ramakant,Quick Bites,Jamnagar,Kadiawad,Gujarati,200,1,Rs.,3.6,Good,5,0,1,-1
18994707,Shri Annapurna Family Dining,Casual Dining,Jamnagar,Bedeswar,"North Indian, Gujarati",200,1,Rs.,3.6,Good,5,0,1,-1
18940060,New Jawahar Pan,Paan Shop,Jamnagar,Bedeswar,Paan,100,1,Rs.,3.9,Good,4,1,1,-1
18989248,Spicy Restaurant,Quick Bites,Jamnagar,Kadiawad,"Chinese, Gujarati",200,1,Rs.,3.7,Good,6,0,-1,-1
18933642,Frespresso,Café,Jamnagar,Bedeswar,"Bakery, Cafe, Coffee, Continental",350,2,Rs.,3.0,Average,2,7,-1,-1
18902859,La Pino'z Pizza,Quick Bites,Jamnagar,Bedeswar,"Pizza, Fast Food",250,1,Rs.,3.6,Good,5,5,1,-1
18898490,The London Shakes,,Jamnagar,Bedeswar,Belgian,250,1,Rs.,3.3,Average,8,0,-1,-1
18941096,Hot Stuff,Quick Bites,Jamnagar,Kamdar Colony,North Indian,150,1,Rs.,3.7,Good,7,0,-1,-1
18898524,Shiv Icecream Parlour,Dessert Parlour,Jamnagar,Bedeswar,Desserts,250,1,Rs.,3.6,Good,6,1,-1,-1
18950523,Red Chilli Parcel Point,,Jamnagar,Bedeswar,"North Indian, Chinese",150,1,Rs.,3.9,Good,5,0,1,-1
19020353,Dilli Darbar Family Restaurant,Quick Bites,Jamnagar,Sena Nagar,"North Indian, Chinese",300,1,Rs.,3.5,Good,2,0,1,-1
19026074,Rajubhai Doshawala,Casual Dining,Jamnagar,Gokul Nagar,South Indian,200,1,Rs.,3.7,Good,7,1,-1,-1
18946772,The Cool Point Juice Corner,Café,Jamnagar,Bedeswar,"Juices, Fast Food, Desserts",100,1,Rs.,3.9,Good,5,59,-1,-1
18961567,Kishorbhai Ragdawala,Quick Bites,Jamnagar,Kamdar Colony,Fast Food,100,1,Rs.,4.0,Very Good,6,0,1,-1
19051907,Hotel Vishal International,Quick Bites,Jamnagar,Ajanta Society,"South Indian, North Indian, Chinese, Fast Food",450,2,Rs.,3.2,Average,2,0,1,-1
18946867,Eat & Meet,Café,Jamnagar,Kamdar Colony,"Fast Food, Cafe, Sandwich",120,1,Rs.,3.4,Average,3,0,-1,-1
19026114,Kartik Sweet & Farsan,Sweet Shop,Jamnagar,Bedeswar,Gujarati,150,1,Rs.,2.8,Average,6,0,-1,-1
18984962,Rajlaxmi Cake Shop,Bakery,Jamnagar,Green City,"Fast Food, Bakery",150,1,Rs.,3.7,Good,4,1,-1,-1
19091873,Turban Tadka,Quick Bites,Jamnagar,Bedeswar,"North Indian, Chinese",300,1,Rs.,0.0,Not rated,0,0,-1,-1
18973968,Banarsi Restaurant,Quick Bites,Jamnagar,Kadiawad,"Chinese, Fast Food",200,1,Rs.,4.1,Very Good,3,0,-1,-1
19009237,Bajrang Parotha House,Quick Bites,Jamnagar,Bedeswar,"Gujarati, Street Food",100,1,Rs.,3.7,Good,3,0,-1,-1
19120916,Milan Restaurant ,Casual Dining,Jamnagar,Bedeswar,"South Indian, North Indian, Chinese, Gujarati",400,2,Rs.,3.0,Average,2,0,-1,-1
18994698,ArunLaxmi DosaVala,Quick Bites,Jamnagar,Bedeswar,South Indian,150,1,Rs.,3.5,Good,3,0,-1,-1
18830253,Bajrang Restaurant,Quick Bites,Jamnagar,Bedeswar,North Indian,250,1,Rs.,3.3,Average,2,0,1,-1
18933632,Shikhand Samrat,Sweet Shop,Jamnagar,Bedeswar,"Mithai, Fast Food",400,2,Rs.,3.5,Good,4,0,1,-1
18826130,Kitchen Age,Quick Bites,Jamnagar,Bedeswar,North Indian,300,1,Rs.,3.4,Average,3,0,1,-1
18938135,Keventers,Beverage Shop,Jamnagar,Bedeswar,"Beverages, Desserts, Ice Cream",400,2,Rs.,3.8,Good,3,2,1,-1
18923275,Jawahar Pan House,Quick Bites,Jamnagar,Kadiawad,Paan,100,1,Rs.,3.9,Good,4,3,1,-1
18972018,Mahesh Surti Khaman Restaurant,Quick Bites,Jamnagar,Kadiawad,"Gujarati, Fast Food",100,1,Rs.,3.6,Good,6,1,1,-1
18899909,Ashok Bakery,Bakery,Jamnagar,Bedeswar,Bakery,250,1,Rs.,3.3,Average,4,7,1,-1
18989469,Swarg Food Zone,Casual Dining,Jamnagar,Bedeswar,"North Indian, Chinese",150,1,Rs.,3.8,Good,2,0,1,-1
18933712,Yummy's Food,Quick Bites,Jamnagar,Bedeswar,"Pizza, Burger, Sandwich, Fast Food, Desserts",400,2,Rs.,3.8,Good,4,0,1,-1
18901557,Nite Bite,Shack,Jamnagar,Rameshwar Nagar,Fast Food,200,1,Rs.,2.9,Average,2,6,-1,-1
18901742,Cafe Tea,,Jamnagar,Bedeswar,Unknown,200,1,Rs.,3.7,Good,1,0,1,-1
19026566,Annapurna Restaurant,Casual Dining,Jamnagar,Kamdar Colony,Gujarati,200,1,Rs.,3.6,Good,4,0,1,-1
